audios	text	without_lm	with_lm
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21339196.mp3	கொள்ளை வனப்பினிலே  எனைக்	ஒள்லை வணப்பினிலே எனை	எல்லை வனப்பினிலே ஏனை
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21339198.mp3	புத்தேளுலகத்து மீண்டும் பெறலரிதே ஒப்புரவி னல்லபிற	புத்தேல் உலகத்து மீண்டும் பரளறிதே ஒப்புரவி நல்லபிற	புத்தேளுலகத்து மீண்டும் பெறலரிதே ஒப்புரவி நல்ல பிற
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21339205.mp3	கொடியதென் றெண்ணிடப் பட்டதண்ணே குளிர்	கொரியதென் றென்னிடப் பட்ட தன்னே உளிர்	கொடியதென் றெண்ணிடப் பட்டதண்ணே உயிர்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21339231.mp3	அலைமாகடல் நிலம்வானிலுன்	அளை மாக்கடல் நிலம் வா னிலுஞ்	அலைமாகடல் நிலம்வானிலுன்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21339233.mp3	போய்ட்டு வாரேன்	ஒய்ட்டு வாறேன்	போய்ட்டு வாரேன்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21339246.mp3	தீமையும் நன்மையும் பிறர்தருவதால் வாராது	தீமையும் நன்மையம் பிறர்தருவதால் வாராது	தீமையும் நன்மையும் பிறர்தருவதால் வாராது
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21339260.mp3	நெளியாதே லாவகத்தில் தேர்ச்சி கொள்நீ	நெலியாதே லாவகத்தில் தேற்றிகொள்நீ	நெளியாதே லாவகத்தில் தேர்ச்சி கொள்நீ
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19313172.mp3	கடவுள்தான்முன் னேற்றுமோதன்	கழவுள்தான் முன்னேற்றுமோ தன்	கடவுள் தான் முன்னேற்றுமோ தன்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19313173.mp3	எக்கா ரணத்தாலும் இன்மையிலே உண்மையுண்டோ	எக்காரணத் தாலும் இன்மையிலே உண்மையுண்டோ	எக்கா ரணத்தாலும் இன்மையிலே உண்மையுண்டோ
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19313174.mp3	ஐயகோ நெஞ்சமே இந்த ஆட்கள்	கீயஹோ நெஞ்சமே இந்த ஆற்கள்	கியரோ நெஞ்சமே இந்த ஆட்கள்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19313175.mp3	நுணங்கிய கேள்வியரல்லார் வணங்கியவாயினராதல் அரிது	நுணங்கிய கேள்விரெல்லார் வணங்கிய வாய்ினராதல் அரிது	நுணங்கிய கேள்வியரல்லார் வணங்கியவாயினராதல் அரிது
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19313176.mp3	'ராமனெங்கே ராமன் அருளெங்கே சஞ்சீவி	ராமனெங்கே ராம நருளங்கே சஞ்சீவிப	'ராமனெங்கே ராமனருள் சஞ்சீவி
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19313187.mp3	சித்ரநிகர்ப் பெண்டிர்களைச் சீரழிக்கும் பாரதநற்	சித்திரநிகர் பெண்டீர்களைச் சீரெழிப்பும் பாரத நர்க்	சித்ரநிகர்ப் பெண்டிர்களைச் சீரழிக்கும் பாரதநற்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19313188.mp3	நாளும் நலிந்து சுமந்து பெற்றோர்கள்	நாலும் நலிந்து சுமந்து பெற்றோர்கள்	நாலும் நலிந்து சுமந்து பெற்றோர்கள்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19313189.mp3	நெடும் பகற்கனவில்  கண்ட	நெடும் பகற்க் கனவினில் கண்ட	நெடும் பகற்கனவில் கண்ட
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19313190.mp3	வல்லார்க்கும் மற்றுள்ள செல்வர்க்கும் நாட்டுடைமை	வல்லார்க்கும் மாத்தூளள செல்வார்க்கும் நாட்டுடைமே	வல்லார்க்கும் மரத்து செல்வர்க்கும் நாட்டுடைமை
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19313222.mp3	கதவில் திருடன் பதுங்கி யிருப்பது	கடவில் திருளன் படுங்கீ ருப்பது	கதவில் திருடன் பதுங்கி இருப்பது
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19313223.mp3	தம்பி இங்கு வா	தம்பி இங்குவா	தம்பி இங்கு வா
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19313226.mp3	ஒரு பத்தாயிரம் கடனா தாயேன்	ஒரு பததாயிரங் கரணா தாங்கா	ஒரு பத்தாயிரம் கடனா தாயேன்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19346680.mp3	ஆன திசைமுழுதும்  தணல்	ஆன திசைமுழுதும்  தனல்	ஆன திசைமுழுதும்  தணல்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19346681.mp3	ஆழ்ந்த கருத்தினன் அசைவிலா உறுதியன்	ஆழ்ந்த கருத்தினன் அசைவிலா ஒருதியன்	ஆழ்ந்த கருத்தினன் அசைவிலா உறுதியன்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19346682.mp3	கருவுற்ற செந்தமிழ்ச்சொல்  ஒரு	கருவுட்ட செந்தமிழ்சொல் ஒரு	கருவுற்ற செந்தமிழ் சொல் ஒரு
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19346683.mp3	நல்லா இருக்கீங்களா	நல்லா இருக்கீங்களா	நல்லா இருக்கீங்களா
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19346684.mp3	சேனபதி	சேயன பதி	சேனபதி
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19346690.mp3	விழித்திருக் கும்போதி லேயே  நாட்டில்	விழித்திருக்கும் போதிலேயே நாட்டில்	விழித்திருக் கும்போதி லேயே நாட்டில்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19346691.mp3	நெஞ்சினையும் விழிகளையும் தன்னிலையில் ஆக்கிப்	நெஞ்சினையும் வெழிகளையும் தன்னிலையில் ஆக்கிப்	நெஞ்சினையும் விழிகளையும் தன்னிலையில் ஆக்கிப்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19346692.mp3	படர்ந்தெரி விளக்கைப் பளிச்சென் றவித்தான்	படர்ந்தறி விளக்கை பழிச்செண் டறிவித்தான்	படர்ந்தெரி விளக்கை பளிச்சென் றவித்தான்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19346693.mp3	வண்மலர் சூடலில்லை  அது	வண்மலர் சூட லில்லை அது	வண்மலர் சூடலில்லை அது
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_19346700.mp3	வீழாத படுகுழியில் வீழ வேண்டாம்	வீளாத படுக்குளியில் வீள வேண்டாம்	வீழாத படுகுழியில் வீழ வேண்டாம்
