Unnamed: 0	audios	text	without_lm	with_lm
1125	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20056677.wav	dkdken adinan  nanciriathu	dkdk nadinan nancrithud	dkdken adinan nanciriathu
1126	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20056678.wav	kdumfni yalnnan irandbin  made 	kdumidi yalandan irandbin wade	kdumfni walan dan irandbin made
1127	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20056679.wav	 inbkclie  enklippai muth   menran  	inb clieenklippai muth menran	inbkclie enklippai muth menran
1128	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20056695.wav	ganmidi lekidthick colaisai virkl	ganvijirai kidti colaisaidirkl	ganni idai idth colaisai virkl
1129	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20056696.wav	neengal vanddu enku mik mahizhrchsi	neengal vndd enku mikm mahizhrchsi	neengal vanddu enku mik mahizhrchsi
1130	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20056697.wav	nattinil engganum blguk  blguk 	nattunil enganum blguk blkuk	nattinil engganum blguk blguk
1131	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20056704.wav	kuttike kzhuthike goduthal  unco	kuttike kluthike goduthal unko	kuttike kzhuthike goduthal unco
1132	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20056705.wav	dedivrum selvm srppuvrum tozhrgle 	dedividam selvm srppuvrum tozhrgle	dedi idam selvm srppuvrum tozhrgle
1133	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20056706.wav	marnranai urvu enru nmb vendam	marnranai urvuyenru nmb dendam	marnranai urvu enru nmb vendam
1134	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20056707.wav	gannnaium manthaium kvrvn  adnal	gannnaium manthaium kwarvn adnal	gannnaium manthaium kvrvn adnal
1135	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_20056708.wav	arnrivaith manivlkkin andaiile bayil	arnruvaith mnivlkin andiile bayil	arnru vaith manivlkkin andaiile bayil
1136	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338812.wav	 enkuk kuzhandiahy vandai	colaini enkuk kuzhandiahy vandai	colaisai enkuk kuzhandiahy vandai
1137	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338817.wav	vaikuvra indstan  abas ndnam 	vaiku wara inrustan  awas narnm	maikum yara indstan  abas ndnam
1138	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338819.wav	dannilvum avlmukmo  tarkicl nkaio 	thannilvum avlmukmo  tarkicl nkaio	dannilvum avlmukmo  tarkicl nkaio
1139	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338825.wav	enru coorinal ellam derindavl 	enru coorinal ellam krindavl	enru coorinal ellam arindaal
1140	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338832.wav	mokthai muni 	mokthai muni	mokthai muni
1141	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338842.wav	mamukil undu  binbu	mamukil undu  binbu	mamukil undu  binbu
1142	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338843.wav	surungach solley vlnga vai	surungach solli vlngavai	surungach solley vlnga vai
1143	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338850.wav	kadluku vzhivaiathuk kruppadai sathk	kadluku vzhivaiathuk kruppadai sath	kadluku vzhivaiathuk kruppadai sathk
1144	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338858.wav	pereawarkluton mriadaiuton besu 	pereawarkluton mriadaiuton besu	pereawarkluton mriadaiuton besu
1145	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338859.wav	mliclin inbk katsi	mlicli ninbk katsi	mliclin inbk katsi
1146	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338878.wav	ikal nalvrunam anry rundaal	ikal nalvrunam anry rundaal	ikal nalvrunam anry rundaal
1147	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338879.wav	oanborul kazhnpp iyrnriarku  eanborul anaiirndum orungau 	onborul kalpp iyrnriyarku  enborul anai rndum orungau	oanborul kalam iyrnriarku  eanborul anaiirndum orungau
1148	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338881.wav	ratthvery condlaium nalvrunam anirangaum 	ratthvery condlaium nalvrunam anirangaum	ratthvery condlaium nalvrunam anirangaum
1149	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338895.wav	mannon ilmaianthan eddu vydudiahn	mannon ilmaianthan ettu vydodian	mannon ilmaianthan eddu vydudiahn
1150	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338912.wav	imaidir  ezhundau nnrai ennnuay 	imaithir ezhundau nnrai ennuay	imaidir ezhundau nnrai ennnuay
1151	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338923.wav	boymaium vaimai idth buraidirand nnmai bykum enin 	boymaium vaimmaiidtnh buraithirand nnmaipykum enan	boymaium vaimai idth buraidirand nnmai bykum enn
1152	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338958.wav	ennlm ganniylm  inaian	ennlm ganniilam  inain	ennlm ganniylm  inaian
1153	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338960.wav	medinikuch sesu nader edrhdi  tozhi  munbu	medinikuc sesunader edrkhdi  tozhi  munbu	medinikuch sesu nader edrhdi  tozhi  munbu
1154	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338972.wav	surian bumiuilirundau sumar pathinaind kodi kilomitter dolaivil ulldu 	surian bumailirundau sumatb pathinaind kodick kilomittd dolaivil ulldu	surian bumiuilirundau sumar pathinaind kodi kilomitter dolaivil ulldu
1155	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338974.wav	brppokum ella uuirkum	brppokum ella uuirkum	brppokum ella uuirkum
1156	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338987.wav	ryzhuthbin neavan inngain tal	ryuth binne avan inngaintal	ryzhuthbin neavan inngain tal
1157	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338989.wav	dirthinavdu inbm  azhukaru avavegli	krtinavdu inbm  azhukaru  awa vekli	dirthinavdu inbm  azhukaru  avwa veli
1158	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21338994.wav	vantal dokaiai vttiim mudlumai	vantal dokaiai vddiim mudlumai	vantal dokaiai vttiim mudlumai
1159	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339002.wav	ganhl nmkum undu  nmkuk	ganhl nmkum undu  nmkuch	ganhl nmkum undu  nmkuk
1160	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339011.wav	edaio ninaithal  edrho vizhithtal 	edio ninaithal edrho vilithtal	edaio ninaithal edrho vizhithtal
1161	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339014.wav	viraivilen atsi uile  oru	viraivilen acheaile  oru	viraivilen athlai le  oru
1162	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339016.wav	periaraid dunike col 	periaraid dunikekol	periaraid dunike kol
1163	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339025.wav	enru coorinar  adum pathilillai 	enru coorinar adum pathi lillai	enru coorinar adum pathilillai
1164	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339036.wav	dodukb patuninran 	dodukb batuninran	dodukb patuninran
1165	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339037.wav	evvewar uraidnaib builvo rayinum	evvewar uraidnaib builvorayinum	evvewar uraidnaib builvo rayinum
1166	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339038.wav	ullm brithddu nanenpathum  enrn	ullm brithddu nanenpathum enrn	ullm brithddu nanenpathum enrn
1167	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339050.wav	ramaynm solley nalike kzhickkinr	ramaynam solley nalike klikkinr	ramaynm solley nalike kvi kinr
1168	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339070.wav	sinndoru kdukupol ullng condo n	inndoru kduvibol ullm goando  in	sinndoru kdukupol ullm condo  un
1169	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339074.wav	madurai minatsi amrman kovil srfngal azhkak irukum 	medurai minatsi amman kovil serbngal azhkak irukum	madurai minatsi amrman kovil srfngal azhkak irukum
1170	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339126.wav	malaid dvirthdu vzhisaiv roinith tozhi  seku	malaid dvirthu vzhisaivtoerinith tozhi  deku	malaid dvirthdu vzhisaiv oer inith tozhi  seku
1171	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339149.wav	enruthan annn nidtt coorinal 	enruthan ann nidthr coorinal	enruthan annn nidtt coorinal
1172	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339171.wav	   thannan dnippd neeuirundaai  eandd 	thannon dnippd neeuirundaai  eand	thannan dnippd neeuirundaai  eand
1173	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339190.wav	karnralai mulam minsaram urft saivatil mudlidthil ull manilam dmizhnnadu	barnralai mulam minjar mutbt isaivdil mudlikthil ull manidam dmizhnnadu	karnralai mulam minsaram mudb di saivatil mudlidthil ull manidam dmizhnnadu
1174	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339196.wav	collai vnppinile  enike	collai vnppinile  enaid	collai vnppinile  enaid
1175	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339198.wav	buthelulkathu mindum berlride oppurvi nllbr 	buthel ulkathu mindum brlride oppurvi nllbr	buthelulkathu mindum berlride oppurvi nllbr
1176	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339205.wav	godeaden reannidb patdnnne klier	goreaden rennydb bttdnnne  ulier	godeaden reannidb patdnnne  klier
1177	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339231.wav	alaimakdl nilamwanilun	alaimakdl nilamwani lun	alaimakdl nilamwanilun
1178	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339233.wav	boyttu warane 	oyttu warane	boyttu warane
1179	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339246.wav	dimaium nnmaium brrthruvatal waradu 	dimaium nnmaium brrthruvatal waradu	dimaium nnmaium brrthruvatal waradu
1180	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_21339260.wav	neliyade  lavkthil derrchsi colnee 	neliade  lavkthil dercsicol nee	neliyade  lavkthil derrchsi colnee
1181	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19313172.wav	kdvlthanmun nernrumo  than	kzdvldan munnettu mothan	kdvul an munnernrumo than
1182	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19313173.wav	eka rathalum inmaiile uanmaiundo 	ekkarnd tavlum inmaiile uanmaiundo	eka nd avlum inmaiile uanmaiundo
1183	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19313174.wav	iyko nenjme  iand atkl	iyko nenjme  iand atkl	iyko nenjme  iand atkl
1184	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19313175.wav	nunngaea kelviyrllar vnngaeavayinradl aridu 	nunngaea kelviirllar vnngaea vainradl aridu	nunngaea kelviyrllar vnngaeavayinradl aridu
1185	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19313176.wav	  ramnengae  raman arlengae  snjivi 	ramnngae ram nrlngae snjivi	ramnengae ramnengae snjivi
1186	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19313187.wav	sithrnicrb bendirglaich seerazhikum baratnt	sithtrnikrb bendirklaich seerlikum baradner	sithrnicrb bendirglaich seerazhikum baratnt
1187	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19313188.wav	nalum nlindau sumnd bernrorgl	nalum nlindau sumnd bernrorkl	nalum nlindau sumnd bernrorgl
1188	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19313189.wav	nedum bucrhnvil  knd	nedumbuchrk ganvinil knd	nedum bucr ganini  knd
1189	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19313190.wav	vllarkum mrnrull selvrkum nattudaimai	vllarkum maathull selwarkum nattudaime	vllarkum bathu ull selvrkum nattudaimai
1190	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19313222.wav	kdvil diruton pathungai yiruppdu	kdvil dirln pathungai iruppdu	kdvil dirn pathungai iruppdu
1191	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19313223.wav	thambi  ingau wa	thambi ingaua	thambi ingau
1192	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19313226.wav	oru bthayiram kdna taen	orupa dairan krn dan	oru a dirn kdna dan
1193	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346680.wav	an disaimuzhudum  dnl	an disai muzhdum dnl	an disaimuzhudum dnl
1194	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346681.wav	azhnand krutnon  asaivila urudian	azhnnd kruathunon asaivila orudiaen	azhnand krutnon asaivila urudian
1195	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346682.wav	kruvurnr seandmizhrchsol  oru	kruvutt seandmizhcsol  oru	kruvurnr seandmizhrchsol  oru
1196	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346683.wav	nlla irukkeingala 	nlla irukkeingala	nlla irukkeingala
1197	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346684.wav	senpathi 	sen pathi	senpathi
1198	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346690.wav	vizhithdiruk kumbothi lee  nattil	vilithrukum bothilee nattil	vizhithd kumbothi lee nattil
1199	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346691.wav	nenjinaium vizhiklaium thannilaiil akib	nenjinaium veliklaium thannilaiil akib	nenjinaium veli mlaium thannilaiil akib
1200	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346692.wav	bteranderi vlkguyb blichen rvithan 	bterandri vlkguyb blichendrivithan	bteranderi vlkguyb blichen rvithan
1201	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346693.wav	vanmler sudlillai  adu	vanmlerc sudl illai  adu	vanmler sudlillai  adu
1202	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346700.wav	veezhad bdukuzheail veezh vendam	veezhad bdukliail veezh vendam	veezhad aduklal veezh vendam
1203	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346701.wav	dvandnil enr enbean  mnam	dvandenil keiand enbean mnm	dvandnil iand enbean mnm
1204	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346702.wav	coodith dozhilsaitoer collaila bmbernrar	coodith dozhilsaitor colguy labm bernrar	coodith dozhilsaitoer colut labm bernral
1205	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346704.wav	sudrnr akathurvu imbuledougk vlaivenvum	sudrnr akathurvu imbul ndougk vlaivnvum	sudrnr akathurvu imbuledougk vlaivenvum
1206	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346716.wav	idrrnruk kal  irumirum mchan	idraittuk kal  irummirum mchan	id ittu kal  irumirum mchan
1207	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346717.wav	budlam murnridum vraium  arb	budlum mutdidum vraium  arb	budlam murnridum vraium  arb
1208	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346718.wav	seandmizhil dngal seviyrhate kppernrar 	seandmizhil dngal seviuitk katekb becnrar	seandmizhil dngal sevi utkl katek bernral
1209	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346729.wav	srppovwa saidozhil vernrumiahn eninum	srppovwa saidozhil vernrumian eninum	srppovwa saidozhil vernrumiahn eninum
1210	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346731.wav	didrnr borlakm muytseain baenvum	didrt borlakm  muyrchseain baenvum	didrnr borlakm  muytseain baenvum
1211	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346732.wav	ganniylm rlenru klngchrnro  kttuk	gannniilam rlenru klngairnrok kttuk	ganniylm rlenru klngchrnro kttuk
1212	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346733.wav	eansir virudtham	en seere virudtham	en senre virudtham
1213	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346734.wav	vaimuzhuvdum dundu saiven  en	vaiy uluvdum dundu saivene en	vaimuzhuvdum dundu saiven  en
1214	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346760.wav	nchaiwaui le conernd nanb rooddu bodinum	nchai vauile konernd nanbruttub bodinum	nchaiwaui le conernd nanb unvub bodinum
1215	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346761.wav	 aningau ninrir  eduathuvru virmlaiai   	aningau ninrir   eduathuvruvir  mlaiai	aningau ninrir   eduathuvru virmlaiai
1216	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346762.wav	dlaimuricl blkzhithtom  kuriclaiantomillai 	dlaimuricl blkzhithtom kuriklaianto millai	dlaimuricl blkzhithtom kuriclaiantomillai
1217	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346763.wav	enran  dngaai iiambu kinral 	enran dngaai iimbukinral	enran dngaai iiambu kinral
1218	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346764.wav	guyathub bakeaike kaiil goduthan 	guyathub bakeaaike kaiil goduthan	guyathub bakeaike kaiil goduthan
1219	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346776.wav	eand kmbenil velai saiir 	eand kmbnil vel sair	eand kmbenil vell saiir
1220	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346777.wav	iand nilairn sudnndrab borengae 	iand nilairn sudnndrb borangae	iand nilairn sudnndrab borengae
1221	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346778.wav	varththikeku mosamillai 	varththikeku mosamillai	varththikeku mosamillai
1222	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346779.wav	iandaven reiytguy annai vanil	iandavenre uytkuy annai vanil	iand venre iytguy annai vanil
1223	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346785.wav	buannakib bodade  bobo mraindvidu 	bunnakib bodade bobo mraindvidu	buannakib bodade bobo mraindvidu
1224	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346786.wav	neel idaiinry neeninaithal  ammai	neel idaiinri neeninaithal  ammai	neel idaiinry neeninaithal  ammai
1225	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346788.wav	inidinidai ezhundauyer ennn melllam	inidinidai ezhundauuerennnmelllam	inidinidai ezhundauyer ennn melllam
1226	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346789.wav	 bchilikekuch snjivi brvthamsel ven   enral  	bchilikekuch snjivi brvtham solvane enral	bchilikekuch snjivi brvdthai solvane enral
1227	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346795.wav	dngaum voweainit kodeandm  anthd	dngaum veliyintk kodi andm  anth	dngaum veli inbk kodeandm  anth
1228	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346796.wav	seppum maniwayal 	seppum mani vael	seppum manil ael
1229	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19346797.wav	saivn trundach sai 	saivnd trundach sai	saivn trundach sai
1230	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19760795.wav	ndvusaid tozhrguli	ndvusaid tolr coodi	ndvusaid tonr coodib
1231	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19760800.wav	avwa rdnai angae vaithar 	avwar adnai angae vaithar	awar adnai angae vaithar
1232	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19760801.wav	derindadudan  analum onre yonru 	derindadudan  analum onre onru	derindadudan  analum onre onru
1233	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19760802.wav	akman takiawar nmmai edierppdengae 	ak mantaki  awarnmmai edirpp dengae	akr mandai  awar nmmai edierppdengae
1234	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19760840.wav	inimaid dmizhhmozhi	inimaid dmizhhmudi	inimaid dmizhn mudl
1235	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19760842.wav	ezhilmuduchrn guyvaithan  budumaionru kndane 	ezhilmudiucr kvaithan  budumaionru kndane	ezhilmuduchrn vaithan  budumaionru kndane
1236	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19760843.wav	arsio weeram  urudi amaiantal 	arsio  veeram urudi amaiantal	arsio  weeram urudi amaiantal
1237	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19760844.wav	malike kdlmuzhudum kppl viduvom	melike kdlmozhudum kppl viduvom	malike kdlmuzhudum kppl viduvom
1238	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19760872.wav	nee besum varththai ellorukum broiim 	ippesum varththai illorukum broiim	besum varththai ellorukum broiim
