audios	text	without_lm	with_lm
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20077800.mp3	நெஞ்சு பிரிந்திடுவார்  பின்பு	நெஞ்சி பிருந்திடுவார் இன்பு	நெஞ்சு பிரிந்திடுவார் என்பு
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20077801.mp3	அலைகடல்போல் நாட்டார்கள் வீடு பூட்டி	அலைகடல்போல் நாட்டார்தல் வீடு பூட்டி	அலைகடல்போல் நாட்டார்கள் வீடு பூட்டி
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20077820.mp3	அந்த நேரம் அண்ணன் அங்கே	அந்த நேரம் அண்ண நங்கே	அந்த நேரம் அண்ண அங்கே
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20077821.mp3	ஒளிபெறுகின் றேன்இருளை ஒதுக்கு கின்றேன்	ஒளி பெருகின்றேன் இருளை ஒதத்பு கின்றேன்	ஒளிபெறுகின் றேன்இருளை பத்து கின்றேன்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20077822.mp3	அன்பனிது கேட்டான்	அன்ப நஇது தேட்டான்	அன்பு இது கேட்டான்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20077823.mp3	கோதை யொருத்தியை யாம்பார்த்து  மணம்	கோதை யொருத்கியை யாம்பார்த்து மணம்	கோதை யொருத்தியை யாம்பார்த்து மணம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20106262.mp3	எழுதாத சித்திரம்போல் இருக்கு மிந்த	எறுதாத சித்திரம்போல் இருப்பு மிந்த	எழுதாத சித்திரம்போல் இருப்பது மிந்த
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20106263.mp3	என் கூட வரலாமே	என் கூட வரலாமே	என் கூட வரலாமே
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20106264.mp3	கோதைஅ ழைக்கையிலே	கோது அழைக்கையிலேர்	கோதை ழைக்கையிலே
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20106266.mp3	சூரியன் பொருளால் ஆக்கப்பட்ட ஒரு வஸ்து	சூரியன் பொருளா ஆக்கப் பட்ட ஒரு வஸ்து	சூரியன் பொருளால் ஆக்கப்பட்ட ஒரு வஸ்து
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20191314.mp3	உறநாடிச் சதிசெய்தல் உன்னாத மதியும்	உரநாடிச் சதிசெய்தல் ஒன்னாத மதியும்	உறநாடிச் சதிசெய்தல் உன்னாத மதியும்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20191315.mp3	கோரிக்கை அற்றுக் கிடக்குதண்ணே இங்கு	கோரிக்கை அற்றுக் கிடக்கு தண்ணே இங்குக்	கோரிக்கை அற்றுக் கிடக்குதண்ணே இங்குத்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20191317.mp3	புதுக்கணக்குப் போட்டுவிடு பொருளைஎல்லாம்	புதுக்கனக்குப் போட்டுவிடு பொருளைஅெல்லாம்	புதுக்கணக்குப் போட்டுவிடு பொருளைஎல்லாம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20191319.mp3	வாளெயிற்று வேங்கையெலாம்	வாலையிற்று வேங்கையெ லாம்	வாளெயிற்று வேங்கையெலாம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20191321.mp3	தினம்நாங்கள் படும்பாட்டை யாரறியக் கூடும்	தினம்நாங்கள் படும்பாட்டை யாரரியக் கூடும்	தினம்நாங்கள் படும்பாட்டை யாரறியக் கூடும்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20191373.mp3	தூளிபடத் தாவுகையில்	தூலிபடத் தாவுகையில்	தூளிபடத் தாவுகையில்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20191374.mp3	வஞ்சனைகள் செய்வாரோடு இணங்க வேண்டாம்	வஞ்சனைகள் செய்வாரோடு இணங்க வேண்டாம்	வஞ்சனைகள் செய்வாரோடு இணங்க வேண்டாம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20191376.mp3	சொல்லவோ ஞாலத்திலே	சொல்லவோ ஞாலத்திலே	சொல்லவோ ஞாலத்திலே
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20191377.mp3	வானத்தை வெண்ணிலா வந்து தழுவுவதும்	வானத்தை வெண்ணிலா வந்து தழுவுவதும்	வானத்தை வெண்ணிலா வந்து தழுவுவதும்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20382291.mp3	என்நாடும் அக்கலையில் இறங்குநாள் எந்நாள்	சென்னாடும் அக்கலைல இறங்குநாள் எந்நான்	என்நாடும் அக்கலையில் இறங்குநாள் எந்நாள்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20382292.mp3	ஆங்கே குழந்தை அண்டையில் பரப்பினார்	ஆங்கைய குழந்தை அண்டையில் பரப்பி னார்	ஆங்கே குழந்தை அண்டையில் பரப்பினார்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20382293.mp3	எங்கள் ஊரில் மாரியம்மன் திருவிழா வெகு விமரிசையாக நடைபெறும்	எங்கள் ஊரில் மாரியம் மன்திருகள் அண்வ உயமெரிசியரான் அடை்பரு	எங்கள் ஊரில் மாரியம்மன் திருத் அந்த விமரிசையாக நட்பு
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20382294.mp3	குளிர்புனல் தெளிந்து நிறைந்த மணிக்குளம்	குளிர்புனல் தெழிந்து நிறைந்த மணிக்கொள	குளிர்புனல் தெளிந்து நிறைந்த மணிக்குளம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_20382295.mp3	குற்றம் ஒன்றும் பாராட்டித் திரிய வேண்டாம்	குட்டமொன்றும் பாராட்கிச் சிரிய வேண்டாம்	குற்றமொன்றும் பாராட்டித் திரிய வேண்டாம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21302147.mp3	போ போ என்றுரைக்கும்	போபோ என்றுரைக்கும்	போபோ என்றுரைக்கும்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21302149.mp3	கடவுளாணை என்றுரைத்த	கடவுளாமை என்றுரைத்த	கடவுளாணை என்றுரைத்த
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_21302151.mp3	கதறினாள் அஃதவள் கடைசிக் கூச்சல்	கதறினால் அகிதவள் கடைசிக் கூச்சல்	கதறினாள் அஃதவள் கடைசிக் கூச்சல்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_23875104.mp3	மூலம் ரத்தவோட்டத்தை அதிகரிக்கச் செய்து படுக்கைப் புண் வராது தடுக்கலாம்	மூலம் ரத்தபொட்டததை அதகிரிக்க செய்து படுக்கைபுன் வராது தடுக்கலாம்	மூலம் ரத்தவோட்டத்தை அதிகரிக்கச் செய்து படுக்கைப் வராது தடுக்கலாம்
/home/ubuntu/.cache/huggingface/datasets/downloads/extracted/bbc7e5ef7e1baed3b86a20ce9e146e069a26e1bebd1feadc09a550c84ff03cf0/cv-corpus-6.1-2020-12-11/ta/clips/common_voice_ta_23875117.mp3	தமிழ்க்காவியம் சிலப்பதிகாரத்தில் திருத்தங்கல் பண்டைய காலத்தில் ஒரு முக்கிய வாழ்விடமாகத் திகழ்ந்ததாகக் குறிப்பிடப்பட்டுள்ளது	தமிழ்க்காவியம் சிலப்பது காரத்தில் திருத்தங்கள் பாட்டை காளத்தில் ஒருமுக்கி வாழ்விடமகத் திகழ்ந்ததாக்கக் குறுபிடப்பட்டுள்ளது	தமிழ்க்காவியம் சிலப்பதிகாரத்தில் திருத்தங்கல் பெட்டை காலத்தில் ஒரு முக்கிய வாழ்விடமாகத் திகழ்ந்ததாகக் குறிப்பிடப்பட்டுள்ளது
