Unnamed: 0	audios	text	without_lm	with_lm
1318	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0019.wav	comb the wool for the whittaws indeed	combe the wooll for the widows indeed	comb the wool for the windows indeed
1319	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0020.wav	that's what you'd like to be doing is it	that's what you'd like to be doing is it	that's what you'd like to be doing is it
1320	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0021.wav	that's the way with you that's the road you'd all like to go headlongs to ruin	that's the way with you that's the road you'd all like to go headlongs to ruin	that's the way with you that's the road you'd all like to go headlongs to ruin
1321	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0022.wav	mister ottley's indeed	mr ouatley's indeed	mer ottley's indeed
1322	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0023.wav	you're a rare un for sitting down to your work a little while after it's time to put by	you are a rareon for sitting down to your work a little while after it's time to put by	you are a rare on for sitting down to your work a little while after it's time to put by
1323	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0024.wav	munny my iron's twite told pease put it down to warm	money myrons twite told please put it down to worm	money iron's twite told please put it down to worm
1324	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0025.wav	cold is it my darling bless your sweet face	cold is it my darling bless your sweet face	cold is it my darling bless your sweet face
1325	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0026.wav	she's going to put the ironing things away	she's going to put the ironing things away	she's going to put the ironing things away
1326	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0027.wav	munny i tould ike to do into de barn to tommy to see de whittawd	money i thould like to do into the barn to towme to see the whidard	money i tould like to do into the barn to tame to see the whittawd
1327	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0028.wav	no no no totty ud get her feet wet said missus poyser carrying away her iron	no no no toddy'd get her feet wet said missus poyser carrying away her iron	no no no today get her feet wet said missus poyser carrying away her iron
1328	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0029.wav	did ever anybody see the like screamed missus poyser running towards the table when her eye had fallen on the blue stream	did ever anybody see the like screamed missus poyser running towards the table when her eye had fallen on the blue stream	did ever anybody see the like screamed missus poyser running towards the table when her eye had fallen on the blue stream
1329	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0030.wav	totty however had descended from her chair with great swiftness and was already in retreat towards the dairy with a sort of waddling run and an amount of fat on the nape of her neck which made her look like the metamorphosis of a white suckling pig	toddy however had descended from her chair with great swiftness and was already in retreat towards the dairy with a sort of waddling run at an amount of fat on the nape of her neck which made her look like the metamorphosis of a white suckling pig	totty however had descended from her chair with great swiftness and was already in retreat towards the dairy with a sort of waddling run at an amount of fat on the nape of her neck which made her look like the metamorphosis of a white suckling pig
1330	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0031.wav	and she was very fond of you too aunt rachel	and she was very fond of you too aunt rachel	and she was very fond of you too aunt rachel
1331	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0032.wav	i often heard her talk of you in the same sort of way	i often heard her talk of you in the same sort of way	i often heard her talk of you in the same sort of way
1332	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0033.wav	when she had that bad illness and i was only eleven years old she used to say you'll have a friend on earth in your aunt rachel if i'm taken from you for she has a kind heart and i'm sure i've found it so	when she had that band illness and i was only eleven years old she used to say you'll have a friend on earth an your aunt rachel if i'm taken from you for she has a kind heart and i'm sure i've found it so	when she had that band illness and i was only eleven years old she used to say you'll have a friend on earth and your aunt rachel if i'm taken from you for she has a kind heart and i'm sure i've found it so
1333	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0034.wav	and there's linen in the house as i could well spare you for i've got lots o sheeting and table clothing and towelling as isn't made up	and there's linen in the house as i could well spare you for i got lots of sheeting and table clothing and towling whe as isn't made up	and there's linen in the house as i could well spare you for i got lots of sheeting and table clothing and towelling has isn't made up
1334	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0035.wav	but not more than what's in the bible aunt said dinah	but not more than what's in the bible aunt said dyna	but not more than what's in the bible aunt said dinah
1335	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0036.wav	nay dear aunt you never heard me say that all people are called to forsake their work and their families	nay dear aunt you never heard me say that all people are called to forsake their work in their families	nay dear aunt you never heard me say that all people are called to forsake their work in their families
1336	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0037.wav	we can all be servants of god wherever our lot is cast but he gives us different sorts of work according as he fits us for it and calls us to it	we can all be servants of god wherever our lot is cast but he gives us different sorts of work recording as he fits us for it and calls us to it	we can all be servants of god wherever our lot is cast but he gives us different sorts of work according as he fits us for it and calls us to it
1337	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0038.wav	i can no more help spending my life in trying to do what i can for the souls of others than you could help running if you heard little totty crying at the other end of the house the voice would go to your heart you would think the dear child was in trouble or in danger and you couldn't rest without running to help her and comfort her	i can no more help spending my life in trying to do what i can for the souls of others than you could help running if you heard little toddy crying at the other end of the house the voice would go to your heart you would think the dear child was in trouble or in danger and you couldn't rest without running to help her and comfort her	i can no more help spending my life in trying to do what i can for the souls of others than you could help running if you heard little totty crying at the other end of the house the voice would go to your heart you would think the dear child was in trouble or in danger and you couldn't rest without running to help her and comfort her
1338	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0039.wav	i've strong assurance that no evil will happen to you and my uncle and the children from anything i've done	i have strong assurance that no evil will happen to you and my uncle and the children from anything i have done	i have strong assurance that no evil will happen to you and my uncle and the children from anything i have done
1339	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0040.wav	i didn't preach without direction	i didn't preach without direction	i didn't preach without direction
1340	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0041.wav	direction	direction	direction
1341	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0042.wav	i hanna common patience with you	i had a common patience with you	i had a common patience with you
1342	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0043.wav	by this time the two gentlemen had reached the palings and had got down from their horses it was plain they meant to come in	by this time the two gentlemen had reached the pailings and had got down from their horses it was plain they meant to come in	by this time the two gentlemen had reached the palings and had got down from their horses it was plain they meant to come in
1343	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0044.wav	said mister irwine with his stately cordiality	said mier irwine with his stately cordiality	said mister irwine with his stately cordiality
1344	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/2094-142345-0045.wav	oh sir don't mention it said missus poyser	oh sir don't mention it said missus poyser	oh sir don't mention it said missus poyser
